txn_id,account_no,region,location,branch_code,txn_type,amount,status,device_type,customer_type,timestamp,fraud_type
TX00680,AC55038,South,Tamil Nadu,BR155,NEFT,75431.1,Success,tablet,Corporate,2024-08-10 06:46:00,fake_cheque
TX00681,AC14306,North,Uttar Pradesh,BR190,UPI,64433.44,Success,web,Corporate,2024-08-05 09:57:00,fake_cheque
TX00682,AC24336,West,Goa,BR160,UPI,27418.96,Success,ATM,Corporate,2024-08-15 00:40:00,legit
TX00683,AC59518,East,Bihar,BR141,NEFT,39509.59,Success,mobile,Individual,2024-08-03 08:26:00,timing_anomaly
TX00684,AC86541,South,Kerala,BR148,NEFT,59787.49,Success,tablet,Corporate,2024-08-01 23:21:00,duplicate_payment
TX00685,AC42011,North,Punjab,BR182,CHEQUE,25557.44,Success,mobile,Corporate,2024-07-11 10:03:00,timing_anomaly
TX00686,AC12583,East,West Bengal,BR158,MANDATE,64259.97,Success,ATM,Corporate,2024-07-02 20:34:00,legit
TX00687,AC87068,South,Kerala,BR148,MANDATE,45193.49,Success,mobile,Corporate,2024-07-10 02:34:00,legit
TX00688,AC36988,East,Jharkhand,BR164,CHEQUE,42503.58,Success,tablet,Corporate,2024-08-09 16:26:00,incorrect_account
TX00689,AC93288,South,Karnataka,BR136,CHEQUE,64219.2,Success,ATM,Individual,2024-08-26 20:23:00,legit
TX00690,AC22053,South,Kerala,BR134,NEFT,58885.27,Success,ATM,Corporate,2024-07-20 02:10:00,timing_anomaly
TX00691,AC20048,East,Bihar,BR155,CHEQUE,42780.68,Success,ATM,Corporate,2024-08-26 21:15:00,legit
TX00692,AC98022,North,Delhi,BR180,UPI,73186.6,Success,web,Corporate,2024-07-25 09:18:00,legit
TX00693,AC79824,West,Maharashtra,BR166,UPI,28378.73,Success,web,Individual,2024-07-14 16:42:00,legit
TX00694,AC49357,West,Goa,BR140,NEFT,62318.71,Success,ATM,Corporate,2024-07-27 03:03:00,legit
TX00695,AC43612,North,Haryana,BR130,NEFT,61862.03,Success,mobile,Individual,2024-07-29 06:23:00,fake_cheque
TX00696,AC83377,West,Goa,BR182,NEFT,43809.07,Success,tablet,Individual,2024-07-03 15:39:00,unauthorized_device
TX00697,AC46408,North,Delhi,BR192,MANDATE,56522.66,Success,mobile,Individual,2024-07-29 13:44:00,legit
TX00698,AC18333,West,Rajasthan,BR185,NEFT,24977.73,Success,web,Individual,2024-07-11 04:31:00,legit
TX00699,AC75568,South,Kerala,BR163,NEFT,68480.54,Success,mobile,Corporate,2024-07-30 23:20:00,legit
TX00700,AC61111,North,Haryana,BR127,UPI,46301.96,Success,web,Corporate,2024-08-10 00:02:00,amount_tampering
TX00701,AC87264,South,Andhra Pradesh,BR168,CHEQUE,39545.54,Success,mobile,Corporate,2024-08-19 16:11:00,amount_tampering
TX00702,AC99487,North,Uttar Pradesh,BR118,CHEQUE,70980.18,Success,tablet,Corporate,2024-07-02 22:02:00,legit
TX00703,AC89405,South,Tamil Nadu,BR188,UPI,35913.13,Success,ATM,Corporate,2024-08-28 03:48:00,legit
TX00704,AC57560,South,Karnataka,BR156,MANDATE,21830.77,Success,ATM,Corporate,2024-07-28 09:18:00,signature_mismatch
TX00705,AC40862,East,Odisha,BR120,MANDATE,18867.42,Success,ATM,Individual,2024-07-25 22:38:00,legit
TX00706,AC74447,West,Goa,BR142,MANDATE,62120.2,Failed,mobile,Individual,2024-07-24 18:05:00,legit
TX00707,AC56118,West,Rajasthan,BR158,NEFT,24391.41,Success,web,Corporate,2024-08-28 08:30:00,mandate_violation
TX00708,AC62515,North,Uttar Pradesh,BR140,NEFT,85095.88,Success,web,Individual,2024-08-24 01:38:00,legit
TX00709,AC51864,West,Goa,BR194,UPI,8361.41,Success,tablet,Corporate,2024-07-19 01:59:00,signature_mismatch
TX00710,AC58182,North,Haryana,BR148,UPI,83929.13,Success,mobile,Individual,2024-07-09 02:22:00,legit
TX00711,AC35987,East,Odisha,BR106,MANDATE,54220.35,Success,tablet,Individual,2024-07-09 02:33:00,legit
TX00712,AC32298,South,Tamil Nadu,BR191,MANDATE,48065.74,Success,ATM,Corporate,2024-07-11 18:53:00,incorrect_account
TX00713,AC36626,North,Uttar Pradesh,BR136,MANDATE,39101.62,Success,ATM,Individual,2024-08-24 14:54:00,incorrect_account
TX00714,AC47089,North,Haryana,BR123,MANDATE,57982.72,Success,mobile,Corporate,2024-07-24 19:54:00,incorrect_account
TX00715,AC69110,North,Uttar Pradesh,BR174,MANDATE,49247.31,Success,ATM,Individual,2024-07-30 10:08:00,legit
TX00716,AC62108,North,Haryana,BR190,MANDATE,72066.04,Success,tablet,Individual,2024-07-09 16:08:00,legit
TX00717,AC16830,East,Odisha,BR160,CHEQUE,52284.55,Pending,mobile,Individual,2024-07-24 02:07:00,legit
TX00718,AC59930,East,Jharkhand,BR185,CHEQUE,53006.04,Success,mobile,Individual,2024-07-24 16:36:00,mandate_violation
TX00719,AC74597,East,Jharkhand,BR116,NEFT,42727.76,Success,ATM,Individual,2024-07-24 16:51:00,signature_mismatch
TX00720,AC15788,North,Haryana,BR135,CHEQUE,48861.09,Failed,tablet,Corporate,2024-08-25 18:58:00,legit
TX00721,AC44571,East,Jharkhand,BR121,CHEQUE,56156.04,Success,ATM,Individual,2024-08-20 13:53:00,legit
TX00722,AC96169,West,Maharashtra,BR124,UPI,15796.63,Success,web,Individual,2024-08-12 19:16:00,unauthorized_device
TX00723,AC71228,West,Maharashtra,BR163,NEFT,23036.29,Success,ATM,Corporate,2024-08-14 20:56:00,signature_mismatch
TX00724,AC29405,South,Kerala,BR111,UPI,64865.28,Failed,web,Individual,2024-08-16 07:21:00,legit
TX00725,AC83825,North,Delhi,BR167,UPI,53417.31,Success,mobile,Individual,2024-08-15 08:08:00,legit
TX00726,AC53077,South,Kerala,BR187,NEFT,46320.33,Success,mobile,Corporate,2024-07-14 23:55:00,duplicate_payment
TX00727,AC70323,West,Goa,BR180,CHEQUE,50368.68,Success,mobile,Corporate,2024-07-04 23:47:00,legit
TX00728,AC69388,East,Odisha,BR127,NEFT,56951.63,Success,tablet,Corporate,2024-07-06 01:19:00,legit
TX00729,AC81716,West,Maharashtra,BR151,CHEQUE,39204.81,Success,ATM,Individual,2024-07-02 20:48:00,legit
TX00730,AC31356,West,Goa,BR136,UPI,34433.91,Success,ATM,Corporate,2024-07-29 05:25:00,legit
TX00731,AC89103,North,Uttar Pradesh,BR185,NEFT,53916.91,Success,web,Corporate,2024-08-10 13:05:00,legit
TX00732,AC72447,East,Jharkhand,BR111,MANDATE,30432.54,Success,web,Corporate,2024-08-27 09:45:00,amount_tampering
TX00733,AC15300,East,Jharkhand,BR186,UPI,58165.06,Success,web,Corporate,2024-08-17 23:51:00,legit
TX00734,AC78770,South,Kerala,BR159,MANDATE,15948.33,Success,ATM,Corporate,2024-07-14 12:38:00,legit
TX00735,AC99694,East,Odisha,BR166,MANDATE,70583.11,Success,mobile,Individual,2024-07-05 02:30:00,legit
TX00736,AC76932,West,Goa,BR112,MANDATE,59451.95,Success,tablet,Corporate,2024-07-24 04:45:00,legit
TX00737,AC75987,South,Tamil Nadu,BR194,MANDATE,55120.59,Success,web,Corporate,2024-07-05 02:52:00,signature_mismatch
TX00738,AC49013,East,Jharkhand,BR196,MANDATE,69653.82,Success,tablet,Corporate,2024-07-18 00:55:00,incorrect_account
TX00739,AC20252,East,West Bengal,BR155,NEFT,83309.49,Success,mobile,Individual,2024-07-16 15:09:00,legit
TX00740,AC70314,West,Goa,BR138,CHEQUE,70287.4,Success,ATM,Corporate,2024-07-08 23:26:00,mandate_violation
TX00741,AC11818,North,Delhi,BR102,UPI,13182.52,Failed,web,Corporate,2024-08-29 00:56:00,mandate_violation
TX00742,AC41690,West,Gujarat,BR111,CHEQUE,24408.46,Success,web,Corporate,2024-08-08 09:36:00,duplicate_payment
TX00743,AC31771,North,Haryana,BR162,MANDATE,37503.63,Success,ATM,Individual,2024-07-19 07:49:00,unauthorized_device
TX00744,AC61345,South,Kerala,BR101,NEFT,50521.82,Success,ATM,Corporate,2024-08-15 02:52:00,legit
TX00745,AC88097,East,West Bengal,BR162,MANDATE,60353.18,Success,ATM,Individual,2024-07-06 12:36:00,legit
TX00746,AC65312,East,West Bengal,BR134,MANDATE,35485.12,Failed,mobile,Corporate,2024-08-26 16:18:00,legit
TX00747,AC55451,West,Goa,BR102,UPI,53735.34,Success,web,Corporate,2024-08-01 07:08:00,fake_cheque
TX00748,AC76536,North,Uttar Pradesh,BR177,MANDATE,34892.34,Success,tablet,Corporate,2024-08-07 22:38:00,legit
TX00749,AC98225,East,Jharkhand,BR120,UPI,37769.64,Success,mobile,Corporate,2024-07-12 18:00:00,mandate_violation
TX00750,AC30488,West,Maharashtra,BR153,MANDATE,21866.78,Success,web,Individual,2024-07-02 15:36:00,timing_anomaly
TX00751,AC44184,East,Odisha,BR122,NEFT,31535.34,Success,tablet,Corporate,2024-07-11 08:58:00,legit
TX00752,AC25818,North,Haryana,BR133,CHEQUE,22966.31,Success,mobile,Corporate,2024-07-14 18:15:00,legit
TX00753,AC77552,South,Tamil Nadu,BR156,MANDATE,30482.53,Pending,mobile,Individual,2024-08-25 13:48:00,legit
TX00754,AC23352,South,Tamil Nadu,BR121,NEFT,71072.84,Failed,tablet,Individual,2024-07-27 14:09:00,legit
TX00755,AC76308,West,Maharashtra,BR119,CHEQUE,31012.02,Success,web,Individual,2024-07-19 09:02:00,fake_cheque
TX00756,AC64493,South,Karnataka,BR160,CHEQUE,102647.64,Success,web,Individual,2024-07-25 05:07:00,amount_tampering
TX00757,AC64396,East,Odisha,BR119,MANDATE,59866.36,Success,web,Corporate,2024-08-07 15:06:00,legit
TX00758,AC70129,East,West Bengal,BR156,UPI,53696.72,Success,mobile,Individual,2024-07-31 19:02:00,timing_anomaly
TX00759,AC31538,West,Maharashtra,BR150,NEFT,32832.84,Success,web,Individual,2024-08-27 11:46:00,legit
TX00760,AC96554,East,Jharkhand,BR151,CHEQUE,64006.2,Success,tablet,Corporate,2024-07-01 17:15:00,legit
TX00761,AC79178,North,Haryana,BR157,UPI,38487.24,Failed,ATM,Corporate,2024-08-29 01:13:00,amount_tampering
TX00762,AC35859,East,West Bengal,BR104,CHEQUE,52440.2,Success,web,Corporate,2024-07-20 10:54:00,signature_mismatch
TX00763,AC82323,East,Bihar,BR196,UPI,101201.69,Success,tablet,Individual,2024-07-28 15:58:00,legit
TX00764,AC76227,South,Tamil Nadu,BR147,CHEQUE,48078.8,Success,tablet,Individual,2024-07-05 08:16:00,legit
TX00765,AC26351,West,Rajasthan,BR173,NEFT,72985.47,Success,web,Individual,2024-08-01 21:19:00,unauthorized_device
TX00766,AC97414,North,Haryana,BR166,UPI,35936.47,Success,web,Corporate,2024-08-11 08:27:00,signature_mismatch
TX00767,AC65796,West,Maharashtra,BR111,NEFT,49300.23,Success,web,Corporate,2024-07-20 13:12:00,fake_cheque
TX00768,AC58404,West,Goa,BR133,MANDATE,85416.01,Success,ATM,Corporate,2024-08-07 22:46:00,legit
TX00769,AC28919,North,Haryana,BR191,MANDATE,37460.66,Success,mobile,Individual,2024-08-11 10:54:00,fake_cheque
TX00770,AC30557,East,West Bengal,BR177,MANDATE,86248.97,Success,tablet,Corporate,2024-07-04 15:59:00,legit
TX00771,AC25432,East,Bihar,BR147,CHEQUE,64155.04,Success,mobile,Individual,2024-07-13 22:30:00,legit
TX00772,AC65280,South,Kerala,BR136,UPI,38750.66,Success,ATM,Individual,2024-07-12 03:13:00,legit
TX00773,AC18855,South,Andhra Pradesh,BR161,CHEQUE,62648.15,Success,tablet,Corporate,2024-08-13 06:09:00,legit
TX00774,AC89391,North,Punjab,BR164,MANDATE,69451.09,Success,ATM,Individual,2024-07-30 14:26:00,signature_mismatch
TX00775,AC91889,West,Goa,BR129,MANDATE,62436.2,Success,mobile,Corporate,2024-07-26 05:56:00,legit
TX00776,AC31707,South,Kerala,BR171,NEFT,18595.51,Success,mobile,Individual,2024-08-26 07:34:00,legit
TX00777,AC16930,North,Haryana,BR164,NEFT,35457.26,Success,web,Individual,2024-07-26 00:39:00,legit
TX00778,AC42150,West,Maharashtra,BR168,CHEQUE,45049.63,Success,mobile,Corporate,2024-07-03 02:49:00,timing_anomaly
TX00779,AC33659,West,Maharashtra,BR167,CHEQUE,48511.33,Success,mobile,Individual,2024-07-10 00:59:00,legit
TX00780,AC47401,North,Punjab,BR132,NEFT,62413.44,Success,ATM,Individual,2024-07-06 08:41:00,legit
TX00781,AC52636,North,Delhi,BR191,NEFT,53554.02,Success,mobile,Corporate,2024-07-13 23:12:00,amount_tampering
TX00782,AC52495,East,Jharkhand,BR115,NEFT,23293.11,Success,web,Corporate,2024-08-16 07:06:00,legit
TX00783,AC60469,South,Kerala,BR107,CHEQUE,57603.96,Success,ATM,Individual,2024-08-14 01:41:00,duplicate_payment
TX00784,AC93039,North,Delhi,BR134,NEFT,62211.71,Success,web,Corporate,2024-08-21 17:21:00,amount_tampering
TX00785,AC20998,North,Punjab,BR147,UPI,61195.81,Success,ATM,Corporate,2024-07-04 19:17:00,duplicate_payment
TX00786,AC70902,East,Odisha,BR100,NEFT,71615.61,Failed,ATM,Corporate,2024-08-24 10:03:00,unauthorized_device
TX00787,AC99128,West,Rajasthan,BR180,UPI,66678.44,Success,tablet,Individual,2024-07-15 16:37:00,legit
TX00788,AC83804,South,Kerala,BR111,MANDATE,59183.6,Success,web,Corporate,2024-08-09 07:38:00,incorrect_account
TX00789,AC76167,East,Bihar,BR181,CHEQUE,48596.69,Pending,ATM,Corporate,2024-07-23 09:14:00,legit
TX00790,AC52157,East,Odisha,BR158,CHEQUE,16780.78,Success,web,Individual,2024-08-25 09:54:00,fake_cheque
TX00791,AC11255,North,Haryana,BR171,MANDATE,58592.36,Success,mobile,Individual,2024-08-19 00:41:00,duplicate_payment
TX00792,AC98029,West,Maharashtra,BR145,MANDATE,54153.75,Success,tablet,Corporate,2024-07-17 03:04:00,legit
TX00793,AC11105,South,Andhra Pradesh,BR147,UPI,55431.58,Success,web,Individual,2024-07-26 14:08:00,legit
TX00794,AC56900,North,Delhi,BR178,CHEQUE,24465.03,Success,web,Individual,2024-08-14 22:44:00,legit
TX00795,AC14822,East,Jharkhand,BR190,UPI,28378.87,Success,ATM,Individual,2024-07-26 05:52:00,legit
TX00796,AC74751,North,Punjab,BR184,UPI,71063.06,Success,web,Individual,2024-07-12 14:22:00,unauthorized_device
TX00797,AC84698,North,Uttar Pradesh,BR124,NEFT,49208.9,Pending,tablet,Corporate,2024-07-01 04:16:00,legit
TX00798,AC94012,South,Kerala,BR155,MANDATE,63630.01,Success,ATM,Corporate,2024-08-02 21:38:00,legit
TX00799,AC15697,North,Delhi,BR135,MANDATE,50566.37,Success,tablet,Individual,2024-08-05 16:01:00,incorrect_account
TX00800,AC20722,South,Karnataka,BR188,MANDATE,50595.12,Pending,web,Individual,2024-07-15 23:18:00,timing_anomaly
TX00801,AC18237,South,Tamil Nadu,BR161,MANDATE,68765.68,Success,tablet,Corporate,2024-07-23 11:54:00,signature_mismatch
TX00802,AC41242,East,West Bengal,BR142,UPI,39679.11,Failed,ATM,Individual,2024-08-26 22:05:00,fake_cheque
TX00803,AC26361,South,Tamil Nadu,BR104,MANDATE,51922.42,Success,mobile,Individual,2024-07-06 15:26:00,legit
TX00804,AC67923,South,Kerala,BR178,MANDATE,40754.49,Success,mobile,Individual,2024-07-27 20:15:00,legit
TX00805,AC62649,South,Andhra Pradesh,BR129,NEFT,41310.08,Success,ATM,Corporate,2024-08-26 10:52:00,legit
TX00806,AC54514,South,Andhra Pradesh,BR166,CHEQUE,43816.56,Success,mobile,Individual,2024-07-02 02:50:00,legit
TX00807,AC18853,North,Punjab,BR181,CHEQUE,54442.68,Success,ATM,Corporate,2024-07-17 22:09:00,incorrect_account
TX00808,AC15776,South,Karnataka,BR139,MANDATE,40425.03,Success,tablet,Corporate,2024-08-23 03:02:00,legit
TX00809,AC29087,North,Haryana,BR139,CHEQUE,75115.12,Success,mobile,Individual,2024-07-06 05:12:00,incorrect_account
TX00810,AC83328,South,Andhra Pradesh,BR144,UPI,32107.85,Pending,web,Individual,2024-08-01 02:07:00,incorrect_account
TX00811,AC72354,West,Rajasthan,BR174,CHEQUE,46262.57,Success,ATM,Corporate,2024-07-15 18:30:00,signature_mismatch
TX00812,AC15530,West,Gujarat,BR100,UPI,41205.38,Success,ATM,Individual,2024-07-22 18:08:00,fake_cheque
TX00813,AC53452,West,Gujarat,BR151,UPI,78939.56,Success,mobile,Corporate,2024-07-01 21:36:00,signature_mismatch
TX00814,AC13934,South,Karnataka,BR137,MANDATE,53931.1,Success,tablet,Individual,2024-07-03 16:50:00,incorrect_account
TX00815,AC47237,North,Punjab,BR133,UPI,70636.89,Success,web,Individual,2024-07-18 20:08:00,duplicate_payment
TX00816,AC44313,South,Tamil Nadu,BR186,UPI,20288.79,Success,mobile,Corporate,2024-07-20 03:16:00,unauthorized_device
TX00817,AC41476,East,Bihar,BR184,UPI,55341.01,Failed,ATM,Individual,2024-07-11 18:51:00,mandate_violation
TX00818,AC27143,North,Punjab,BR168,MANDATE,67792.62,Success,tablet,Corporate,2024-08-27 21:40:00,incorrect_account
TX00819,AC16054,North,Uttar Pradesh,BR119,CHEQUE,51645.68,Success,tablet,Individual,2024-08-16 06:19:00,legit
TX00820,AC74092,North,Delhi,BR160,NEFT,71309.61,Success,ATM,Corporate,2024-08-15 09:10:00,legit
TX00821,AC33461,East,Bihar,BR167,MANDATE,39654.23,Success,ATM,Corporate,2024-07-25 10:11:00,legit
TX00822,AC93637,South,Karnataka,BR128,UPI,78186.95,Success,web,Corporate,2024-07-20 21:31:00,unauthorized_device
TX00823,AC59425,North,Uttar Pradesh,BR132,NEFT,95977.96,Success,mobile,Corporate,2024-08-10 11:02:00,legit
TX00824,AC40169,South,Andhra Pradesh,BR165,CHEQUE,42743.23,Success,ATM,Corporate,2024-08-07 05:22:00,amount_tampering
TX00825,AC75213,East,Bihar,BR148,NEFT,41089.95,Success,web,Corporate,2024-08-28 17:47:00,signature_mismatch
TX00826,AC20802,East,West Bengal,BR135,UPI,79067.69,Success,mobile,Corporate,2024-07-04 11:37:00,legit
TX00827,AC53746,North,Uttar Pradesh,BR132,CHEQUE,81591.44,Success,tablet,Individual,2024-08-24 23:31:00,legit
TX00828,AC81188,East,West Bengal,BR198,CHEQUE,39542.8,Success,tablet,Corporate,2024-08-06 22:23:00,legit
TX00829,AC95892,South,Andhra Pradesh,BR183,UPI,41596.26,Failed,web,Individual,2024-07-20 02:28:00,fake_cheque
TX00830,AC77610,West,Goa,BR143,NEFT,44364.31,Success,web,Corporate,2024-08-08 00:27:00,incorrect_account
TX00831,AC68978,South,Kerala,BR117,UPI,23110.99,Success,mobile,Corporate,2024-08-29 23:16:00,legit
TX00832,AC54541,North,Haryana,BR154,MANDATE,31626.96,Success,tablet,Corporate,2024-08-23 10:13:00,duplicate_payment
TX00833,AC14221,North,Punjab,BR142,MANDATE,29917.18,Pending,web,Corporate,2024-07-06 19:10:00,legit
TX00834,AC34685,West,Maharashtra,BR142,MANDATE,34644.05,Success,tablet,Individual,2024-07-16 14:28:00,signature_mismatch
TX00835,AC82470,North,Delhi,BR188,MANDATE,49306.3,Success,web,Individual,2024-08-05 02:59:00,unauthorized_device
TX00836,AC40544,East,West Bengal,BR158,NEFT,54684.29,Success,mobile,Individual,2024-07-30 17:50:00,legit
TX00837,AC63852,West,Gujarat,BR114,UPI,81010.01,Success,ATM,Individual,2024-08-05 09:46:00,legit
TX00838,AC37063,North,Punjab,BR139,MANDATE,30032.92,Success,ATM,Individual,2024-08-24 22:49:00,legit
TX00839,AC50673,North,Haryana,BR135,UPI,69686.45,Success,web,Corporate,2024-07-06 19:44:00,legit
TX00840,AC89278,North,Uttar Pradesh,BR172,MANDATE,45720.22,Success,mobile,Individual,2024-07-27 04:57:00,legit
TX00841,AC69809,East,Bihar,BR150,UPI,49010.73,Success,web,Corporate,2024-08-11 16:08:00,amount_tampering
TX00842,AC96386,North,Delhi,BR150,NEFT,63496.39,Success,web,Corporate,2024-08-27 04:04:00,legit
TX00843,AC97380,South,Karnataka,BR163,MANDATE,27545.56,Pending,mobile,Corporate,2024-07-07 23:11:00,legit
TX00844,AC76112,East,Jharkhand,BR157,UPI,57648.19,Success,mobile,Corporate,2024-07-03 10:21:00,signature_mismatch
TX00845,AC98555,West,Goa,BR143,MANDATE,53329.04,Failed,ATM,Individual,2024-07-01 23:27:00,unauthorized_device
TX00846,AC27888,East,Jharkhand,BR162,MANDATE,59849.03,Success,web,Corporate,2024-07-13 18:23:00,fake_cheque
TX00847,AC46587,North,Punjab,BR102,NEFT,55783.37,Success,mobile,Corporate,2024-07-16 07:59:00,signature_mismatch
TX00848,AC11469,East,Odisha,BR156,CHEQUE,99106.0,Success,mobile,Individual,2024-08-10 05:41:00,legit
TX00849,AC93203,South,Andhra Pradesh,BR188,CHEQUE,37245.2,Success,mobile,Individual,2024-08-04 08:25:00,legit
TX00850,AC42728,East,Odisha,BR125,NEFT,39380.06,Success,mobile,Individual,2024-07-31 16:26:00,legit
TX00851,AC99123,South,Karnataka,BR112,UPI,37537.19,Success,mobile,Corporate,2024-08-16 15:34:00,signature_mismatch
TX00852,AC52879,East,Odisha,BR179,UPI,38890.46,Failed,ATM,Corporate,2024-07-11 23:54:00,incorrect_account
TX00853,AC23878,East,Bihar,BR122,NEFT,37252.26,Success,tablet,Individual,2024-08-05 10:11:00,incorrect_account
TX00854,AC38848,South,Kerala,BR183,CHEQUE,73780.33,Success,web,Corporate,2024-07-28 10:42:00,legit
TX00855,AC75480,South,Karnataka,BR132,NEFT,78410.08,Success,ATM,Individual,2024-07-31 05:22:00,mandate_violation
TX00856,AC51676,West,Maharashtra,BR142,NEFT,38585.07,Success,ATM,Corporate,2024-08-16 12:21:00,legit
TX00857,AC40464,South,Karnataka,BR102,NEFT,33352.89,Success,ATM,Individual,2024-08-26 09:53:00,signature_mismatch
TX00858,AC28029,East,Jharkhand,BR137,UPI,59428.31,Success,web,Individual,2024-07-22 16:03:00,legit
TX00859,AC88390,West,Rajasthan,BR117,CHEQUE,38955.54,Success,mobile,Corporate,2024-08-28 23:40:00,legit
TX00860,AC13105,North,Uttar Pradesh,BR143,UPI,62658.64,Success,mobile,Individual,2024-07-21 05:56:00,legit
TX00861,AC60002,East,Odisha,BR156,NEFT,54058.46,Success,ATM,Individual,2024-07-18 12:26:00,duplicate_payment
TX00862,AC28550,North,Punjab,BR111,UPI,19685.12,Success,web,Individual,2024-08-16 04:29:00,signature_mismatch
TX00863,AC71220,East,Odisha,BR192,UPI,80950.1,Success,web,Individual,2024-07-28 14:08:00,unauthorized_device
TX00864,AC68755,North,Uttar Pradesh,BR161,NEFT,85917.55,Pending,tablet,Corporate,2024-08-04 09:08:00,mandate_violation
TX00865,AC67852,West,Goa,BR197,UPI,37744.23,Success,ATM,Individual,2024-08-04 17:13:00,amount_tampering
TX00866,AC20909,East,Odisha,BR170,UPI,42245.97,Success,ATM,Corporate,2024-08-11 06:54:00,unauthorized_device
TX00867,AC83681,West,Maharashtra,BR142,UPI,55717.31,Success,web,Individual,2024-07-18 06:14:00,duplicate_payment
TX00868,AC75627,East,Jharkhand,BR151,MANDATE,56689.14,Failed,tablet,Corporate,2024-08-14 13:26:00,timing_anomaly
TX00869,AC87110,South,Andhra Pradesh,BR104,NEFT,63170.89,Success,web,Individual,2024-08-09 17:06:00,legit
TX00870,AC55688,West,Rajasthan,BR189,NEFT,90204.09,Success,ATM,Individual,2024-07-23 01:25:00,fake_cheque
TX00871,AC57371,South,Karnataka,BR133,MANDATE,46461.06,Failed,web,Corporate,2024-07-23 12:29:00,legit
TX00872,AC96848,North,Delhi,BR114,NEFT,34034.06,Success,ATM,Corporate,2024-08-23 08:29:00,legit
TX00873,AC20531,North,Haryana,BR121,MANDATE,22413.62,Success,tablet,Corporate,2024-08-23 08:18:00,timing_anomaly
TX00874,AC63950,South,Tamil Nadu,BR181,CHEQUE,35381.4,Success,tablet,Individual,2024-08-06 05:22:00,legit
TX00875,AC10841,North,Haryana,BR100,NEFT,49337.46,Success,ATM,Corporate,2024-08-29 13:49:00,unauthorized_device
TX00876,AC66485,North,Punjab,BR147,UPI,85891.16,Success,web,Corporate,2024-07-17 13:33:00,legit
